station,chla_surf,diss_o_surf,ph_surf,salinity_surf,turbidity_surf,temp_surf,suspended_solids_surf,nitrates_surf,chla_bott,diss_o_bott,ph_bott,salinity_bott,turbidity_bott,temp_bott,suspended_solids_bott,nitrates_bott,temp_delta,latitude,longitude,depth_m
MM7,3.1666666666666665,6.2981981981981985,8.222522522522523,30.265765765765767,4.401801801801802,29.066666666666666,2.4243243243243247,0.04486486486486487,2.992792792792793,3.9756756756756757,7.98018018018018,32.6981981981982,4.678378378378378,26.073873873873872,3.9693693693693697,0.10846846846846847,-2.992792792792793,22.52348333,114.2970667,13
MM8,6.797435897435897,6.911965811965812,8.166666666666666,29.771794871794874,5.064957264957265,27.73846153846154,3.2914529914529917,0.14427350427350427,1.0897435897435896,4.563247863247863,7.999145299145299,34.01025641025641,8.799999999999999,23.65042735042735,6.7153846153846155,0.08136752136752136,-4.088034188034188,22.20035,114.3224167,31
PM1,2.7,6.300724637681159,8.23913043478261,29.69710144927536,4.238405797101449,29.215217391304346,2.3239130434782607,0.04739130434782609,3.1681159420289853,5.098550724637681,8.134782608695652,32.1231884057971,4.631159420289856,26.75,2.8369565217391304,0.06659420289855073,-2.465217391304348,22.38736667,114.28575,6
PM11,1.8930434782608696,6.247826086956522,8.197391304347827,30.930434782608696,4.218260869565218,28.37478260869565,1.7234782608695651,0.04521739130434783,1.637391304347826,4.237391304347827,8.023478260869565,33.67565217391304,7.2,24.393913043478264,3.7860869565217388,0.08721739130434782,-3.9808695652173913,22.32066667,114.33605,21
PM2,3.4413793103448276,6.103448275862069,8.218620689655173,29.70689655172414,4.08,29.1151724137931,2.6110344827586207,0.057931034482758624,3.192413793103448,5.0137931034482754,8.12896551724138,32.01586206896552,4.192413793103448,26.88,3.027586206896552,0.072,-2.2351724137931033,22.37738333,114.2781167,8
PM3,2.4794520547945207,6.3130136986301375,8.241780821917807,29.991095890410957,3.8513698630136983,29.07260273972603,2.0568493150684932,0.04541095890410959,2.6883561643835616,4.173972602739726,8.075342465753424,33.0986301369863,4.375342465753424,25.40547945205479,2.734931506849315,0.0791095890410959,-3.6671232876712327,22.36926667,114.2818333,13
PM4,2.521232876712329,6.0479452054794525,8.212328767123287,29.755479452054796,4.2465753424657535,29.089726027397262,2.671232876712329,0.047602739726027396,3.33013698630137,5.239041095890411,8.147260273972602,32.03150684931507,5.227397260273973,26.899315068493152,4.776712328767123,0.05842465753424657,-2.1904109589041094,22.38233333,114.31365,6
PM6,3.92043795620438,6.298540145985402,8.183211678832116,29.748175182481752,4.1678832116788325,28.72043795620438,2.6386861313868613,0.06094890510948905,2.8372262773722627,4.286861313868613,8.02992700729927,32.76423357664233,5.072262773722628,25.82992700729927,4.316058394160583,0.09437956204379562,-2.8905109489051095,22.3517,114.2702167,11
PM7,1.9027397260273973,6.433561643835616,8.23013698630137,30.40753424657534,3.6513698630136986,28.66780821917808,1.8356164383561644,0.043424657534246576,1.736986301369863,4.036986301369863,8.035616438356165,33.53082191780822,5.174657534246576,24.650000000000002,3.187671232876712,0.09102739726027398,-4.017808219178082,22.34088333,114.29505,17
PM8,1.7410958904109588,6.423972602739726,8.243835616438355,30.647945205479456,3.535616438356165,28.431506849315067,1.6006849315068492,0.044041095890410956,1.4136986301369863,4.037671232876712,8.04931506849315,33.71369863013698,6.043835616438356,24.17054794520548,3.5986301369863014,0.09054794520547946,-4.260958904109589,22.31946667,114.3124167,20
